log,event_index,offline_ns,online_ns
Period20_procedure_steps_all_additional_event_types.json,9931,,164167
Period20_procedure_steps_all_additional_event_types.json,9932,,164583
Period20_procedure_steps_all_additional_event_types.json,9933,,165958
Period20_procedure_steps_all_additional_event_types.json,9934,,169084
Period20_procedure_steps_all_additional_event_types.json,9935,,163875
Period20_procedure_steps_all_additional_event_types.json,9936,,164667
Period20_procedure_steps_all_additional_event_types.json,9937,,164166
Period20_procedure_steps_all_additional_event_types.json,9938,,164084
Period20_procedure_steps_all_additional_event_types.json,9939,,177875
Period20_procedure_steps_all_additional_event_types.json,9940,,163709
Period20_procedure_steps_all_additional_event_types.json,9941,,166958
Period20_procedure_steps_all_additional_event_types.json,9942,,165125
Period20_procedure_steps_all_additional_event_types.json,9943,,165000
Period20_procedure_steps_all_additional_event_types.json,9944,,164875
Period20_procedure_steps_all_additional_event_types.json,9945,,169958
Period20_procedure_steps_all_additional_event_types.json,9946,,164333
Period20_procedure_steps_all_additional_event_types.json,9947,,166375
Period20_procedure_steps_all_additional_event_types.json,9948,,167042
Period20_procedure_steps_all_additional_event_types.json,9949,,164792
Period20_procedure_steps_all_additional_event_types.json,9950,,164958
Period20_procedure_steps_all_additional_event_types.json,9951,102298916,259875
Period20_procedure_steps_all_additional_event_types.json,9952,,183458
Period20_procedure_steps_all_additional_event_types.json,9953,,175125
Period20_procedure_steps_all_additional_event_types.json,9954,,175666
Period20_procedure_steps_all_additional_event_types.json,9955,,166917
Period20_procedure_steps_all_additional_event_types.json,9956,,169958
Period20_procedure_steps_all_additional_event_types.json,9957,,167292
Period20_procedure_steps_all_additional_event_types.json,9958,,161917
Period20_procedure_steps_all_additional_event_types.json,9959,,167625
Period20_procedure_steps_all_additional_event_types.json,9960,,173208
Period20_procedure_steps_all_additional_event_types.json,9961,,163125
Period20_procedure_steps_all_additional_event_types.json,9962,,170208
Period20_procedure_steps_all_additional_event_types.json,9963,,165958
Period20_procedure_steps_all_additional_event_types.json,9964,,165084
Period20_procedure_steps_all_additional_event_types.json,9965,,167167
Period20_procedure_steps_all_additional_event_types.json,9966,,164667
Period20_procedure_steps_all_additional_event_types.json,9967,,165959
Period20_procedure_steps_all_additional_event_types.json,9968,,164542
Period20_procedure_steps_all_additional_event_types.json,9969,,166375
Period20_procedure_steps_all_additional_event_types.json,9970,,166917
Period20_procedure_steps_all_additional_event_types.json,9971,,164833
Period20_procedure_steps_all_additional_event_types.json,9972,,165625
Period20_procedure_steps_all_additional_event_types.json,9973,,169416
Period20_procedure_steps_all_additional_event_types.json,9974,,167959
Period20_procedure_steps_all_additional_event_types.json,9975,,169875
Period20_procedure_steps_all_additional_event_types.json,9976,,165083
Period20_procedure_steps_all_additional_event_types.json,9977,,164792
Period20_procedure_steps_all_additional_event_types.json,9978,,170584
Period20_procedure_steps_all_additional_event_types.json,9979,,171000
Period20_procedure_steps_all_additional_event_types.json,9980,,177209
Period20_procedure_steps_all_additional_event_types.json,9981,,172750
Period20_procedure_steps_all_additional_event_types.json,9982,,166917
Period20_procedure_steps_all_additional_event_types.json,9983,,165292
Period20_procedure_steps_all_additional_event_types.json,9984,,165375
Period20_procedure_steps_all_additional_event_types.json,9985,,165208
Period20_procedure_steps_all_additional_event_types.json,9986,,165458
Period20_procedure_steps_all_additional_event_types.json,9987,,167625
Period20_procedure_steps_all_additional_event_types.json,9988,,164459
Period20_procedure_steps_all_additional_event_types.json,9989,,164541
Period20_procedure_steps_all_additional_event_types.json,9990,,171541
Period20_procedure_steps_all_additional_event_types.json,9991,,164333
Period20_procedure_steps_all_additional_event_types.json,9992,,163709
Period20_procedure_steps_all_additional_event_types.json,9993,,175416
Period20_procedure_steps_all_additional_event_types.json,9994,,163042
Period20_procedure_steps_all_additional_event_types.json,9995,,166625
Period20_procedure_steps_all_additional_event_types.json,9996,,164458
Period20_procedure_steps_all_additional_event_types.json,9997,,163167
Period20_procedure_steps_all_additional_event_types.json,9998,,163542
Period20_procedure_steps_all_additional_event_types.json,9999,,164459
Period20_procedure_steps_all_additional_event_types.json,10000,,164875
Period20_procedure_steps_all_additional_event_types.json,10001,103247083,258666
Period20_procedure_steps_all_additional_event_types.json,10002,,182208
Period20_procedure_steps_all_additional_event_types.json,10003,,170833
Period20_procedure_steps_all_additional_event_types.json,10004,,171875
Period20_procedure_steps_all_additional_event_types.json,10005,,159666
Period20_procedure_steps_all_additional_event_types.json,10006,,168792
Period20_procedure_steps_all_additional_event_types.json,10007,,161917
Period20_procedure_steps_all_additional_event_types.json,10008,,169750
Period20_procedure_steps_all_additional_event_types.json,10009,,166667
Period20_procedure_steps_all_additional_event_types.json,10010,,159500
Period20_procedure_steps_all_additional_event_types.json,10011,,161959
Period20_procedure_steps_all_additional_event_types.json,10012,,165834
Period20_procedure_steps_all_additional_event_types.json,10013,,157458
Period20_procedure_steps_all_additional_event_types.json,10014,,163041
Period20_procedure_steps_all_additional_event_types.json,10015,,169125
Period20_procedure_steps_all_additional_event_types.json,10016,,171208
Period20_procedure_steps_all_additional_event_types.json,10017,,175167
Period20_procedure_steps_all_additional_event_types.json,10018,,173250
Period20_procedure_steps_all_additional_event_types.json,10019,,199209
Period20_procedure_steps_all_additional_event_types.json,10020,,214583
Period20_procedure_steps_all_additional_event_types.json,10021,,180083
Period20_procedure_steps_all_additional_event_types.json,10022,,169958
Period20_procedure_steps_all_additional_event_types.json,10023,,164000
Period20_procedure_steps_all_additional_event_types.json,10024,,160583
Period20_procedure_steps_all_additional_event_types.json,10025,,158542
Period20_procedure_steps_all_additional_event_types.json,10026,,158041
Period20_procedure_steps_all_additional_event_types.json,10027,,157541
Period20_procedure_steps_all_additional_event_types.json,10028,,168041
Period20_procedure_steps_all_additional_event_types.json,10029,,164625
Period20_procedure_steps_all_additional_event_types.json,10030,,164500
Period20_procedure_steps_all_additional_event_types.json,10031,,178500
Period20_procedure_steps_all_additional_event_types.json,10032,,161250
Period20_procedure_steps_all_additional_event_types.json,10033,,163458
Period20_procedure_steps_all_additional_event_types.json,10034,,166500
Period20_procedure_steps_all_additional_event_types.json,10035,,161083
Period20_procedure_steps_all_additional_event_types.json,10036,,166000
Period20_procedure_steps_all_additional_event_types.json,10037,,166208
Period20_procedure_steps_all_additional_event_types.json,10038,,159625
Period20_procedure_steps_all_additional_event_types.json,10039,,206125
Period20_procedure_steps_all_additional_event_types.json,10040,,192292
Period20_procedure_steps_all_additional_event_types.json,10041,,172042
Period20_procedure_steps_all_additional_event_types.json,10042,,165958
Period20_procedure_steps_all_additional_event_types.json,10043,,163500
Period20_procedure_steps_all_additional_event_types.json,10044,,162625
Period20_procedure_steps_all_additional_event_types.json,10045,,158958
Period20_procedure_steps_all_additional_event_types.json,10046,,159584
Period20_procedure_steps_all_additional_event_types.json,10047,,172292
Period20_procedure_steps_all_additional_event_types.json,10048,,171500
Period20_procedure_steps_all_additional_event_types.json,10049,,157333
Period20_procedure_steps_all_additional_event_types.json,10050,,155750
Period20_procedure_steps_all_additional_event_types.json,10051,101724833,253458
Period20_procedure_steps_all_additional_event_types.json,10052,,179375
Period20_procedure_steps_all_additional_event_types.json,10053,,171000
Period20_procedure_steps_all_additional_event_types.json,10054,,166292
Period20_procedure_steps_all_additional_event_types.json,10055,,160917
Period20_procedure_steps_all_additional_event_types.json,10056,,158625
Period20_procedure_steps_all_additional_event_types.json,10057,,167958
Period20_procedure_steps_all_additional_event_types.json,10058,,168542
Period20_procedure_steps_all_additional_event_types.json,10059,,159083
Period20_procedure_steps_all_additional_event_types.json,10060,,173083
Period20_procedure_steps_all_additional_event_types.json,10061,,166875
Period20_procedure_steps_all_additional_event_types.json,10062,,158875
Period20_procedure_steps_all_additional_event_types.json,10063,,166667
Period20_procedure_steps_all_additional_event_types.json,10064,,167875
Period20_procedure_steps_all_additional_event_types.json,10065,,163459
Period20_procedure_steps_all_additional_event_types.json,10066,,165709
Period20_procedure_steps_all_additional_event_types.json,10067,,162833
Period20_procedure_steps_all_additional_event_types.json,10068,,166667
Period20_procedure_steps_all_additional_event_types.json,10069,,167458
Period20_procedure_steps_all_additional_event_types.json,10070,,164584
Period20_procedure_steps_all_additional_event_types.json,10071,,166250
Period20_procedure_steps_all_additional_event_types.json,10072,,165750
Period20_procedure_steps_all_additional_event_types.json,10073,,208375
Period20_procedure_steps_all_additional_event_types.json,10074,,198083
Period20_procedure_steps_all_additional_event_types.json,10075,,177375
Period20_procedure_steps_all_additional_event_types.json,10076,,165292
Period20_procedure_steps_all_additional_event_types.json,10077,,162166
Period20_procedure_steps_all_additional_event_types.json,10078,,162500
Period20_procedure_steps_all_additional_event_types.json,10079,,159584
Period20_procedure_steps_all_additional_event_types.json,10080,,159041
Period20_procedure_steps_all_additional_event_types.json,10081,,157625
Period20_procedure_steps_all_additional_event_types.json,10082,,156916
Period20_procedure_steps_all_additional_event_types.json,10083,,157208
Period20_procedure_steps_all_additional_event_types.json,10084,,165250
Period20_procedure_steps_all_additional_event_types.json,10085,,162834
Period20_procedure_steps_all_additional_event_types.json,10086,,158208
Period20_procedure_steps_all_additional_event_types.json,10087,,157667
Period20_procedure_steps_all_additional_event_types.json,10088,,158291
Period20_procedure_steps_all_additional_event_types.json,10089,,158459
